week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2019-02-24,39,29863192.12,Come From Away,Gerald Schoenfeld Theatre,964310.9,1154784,112.92,297,8540,1046,1.0206,8,0
2019-02-24,39,29863192.12,Dear Evan Hansen,Music Box Theatre,1335901.35,1352224,167.03,348,7998,984,1.016,8,0
2019-02-24,39,29863192.12,Frozen,St. James Theatre,1423488.4,1630976,106.33,277.5,13388,1684,0.9938,8,0
2019-02-24,39,29863192.12,Hamilton,Richard Rodgers Theatre,3150186,3030472,292.88,849,10756,1321,1.0178,8,0
2019-02-24,39,29863192.12,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2022610,1988464,155.87,296.5,12976,1622,1,8,0
2019-02-24,39,29863192.12,King Kong,Broadway Theatre,769000.85,1596930,75.85,347,10138,1738,0.7291,8,0
2019-02-24,39,29863192.12,Kinky Boots,Al Hirschfeld Theatre,736181.45,1294256,90.32,249,8151,1424,0.7155,8,0
2019-02-24,39,29863192.12,"Kiss Me, Kate",Studio 54,630670.9,839930,91.49,350,6893,998,0.9867,0,7
2019-02-24,39,29863192.12,Mean Girls,August Wilson Theatre,1205489.4,1328576,127.71,299.5,9439,1225,0.9632,8,0
2019-02-24,39,29863192.12,My Fair Lady,Vivian Beaumont Theater,734139,1396120,113.93,323,6444,1069,0.7535,8,0
2019-02-24,39,29863192.12,Network,Belasco Theatre,1057115.17,954335,148.39,473,7124,1015,1.0027,7,0
2019-02-24,39,29863192.12,Pretty Woman: The Musical,Nederlander Theatre,826631,1365328,104.97,275,7875,1168,0.8428,8,0
2019-02-24,39,29863192.12,The Band's Visit,Ethel Barrymore Theatre,534963.4,1024568,72.68,247,7361,1039,0.8856,8,0
2019-02-24,39,29863192.12,The Book of Mormon,Eugene O'Neill Theatre,1054953,1190502,121.58,477.5,8677,1047,1.0359,8,0
2019-02-24,39,29863192.12,The Cher Show,Neil Simon Theatre,912788,1491200,99.71,247,9154,1380,0.8292,8,0
2019-02-24,39,29863192.12,The Ferryman,Bernard B. Jacobs Theatre,537468.5,871831,86.38,297,6222,1019,0.8723,7,0
2019-02-24,39,29863192.12,The Lion King,Minskoff Theatre,2017833,2053217,148.72,225,13568,1696,1,8,0
2019-02-24,39,29863192.12,The Phantom of the Opera,Majestic Theatre,842365.6,1347562,86.34,213,9756,1605,0.7598,8,0
2019-02-24,39,29863192.12,The Prom,Longacre Theatre,521141.65,1102800,77.69,297,6708,1045,0.8024,8,0
2019-02-24,39,29863192.12,To Kill A Mockingbird,Sam S. Shubert Theatre,1646705.47,1386070,141.34,497,11651,1435,1.0149,8,0
2019-02-24,39,29863192.12,True West,American Airlines Theatre,560389,775280,104.08,350,5384,740,0.9095,8,0
2019-02-24,39,29863192.12,Waitress,Brooks Atkinson Theatre,547237,1019480,93.83,270,5832,1045,0.6976,8,0
2019-02-24,39,29863192.12,Wicked,Gershwin Theatre,1609708,1779845,121.31,240,13269,1807,0.9179,8,0
2019-03-03,40,27159271.45,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,472627,539894,113.5,247,4164,1424,0.9747,0,3
2019-03-03,40,27159271.45,Aladdin,New Amsterdam Theatre,1157167.2,1464690,85.63,199.5,13514,1727,0.9781,8,0
2019-03-03,40,27159271.45,Anastasia,Broadhurst Theatre,557479.8,1093588,79.41,297,7020,1143,0.7677,8,0
2019-03-03,40,27159271.45,Be More Chill,Lyceum Theatre,559274,911288,93.77,248,5964,889,0.8386,0,8
2019-03-03,40,27159271.45,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,523597.39,1106908,89.78,247,5832,1026,0.7105,8,0
2019-03-03,40,27159271.45,Chicago,Ambassador Theatre,461881.25,967724,77.74,187,5941,1080,0.6876,8,0
2019-03-03,40,27159271.45,Choir Boy,Samuel J. Friedman Theatre,265235.5,686712,69.54,249,3814,637,0.7484,8,0
2019-03-03,40,27159271.45,Come From Away,Gerald Schoenfeld Theatre,841248.5,1154784,100.69,297,8355,1046,0.9984,8,0
2019-03-03,40,27159271.45,Dear Evan Hansen,Music Box Theatre,1195638.27,1352224,154.44,348,7742,984,0.9835,8,0
2019-03-03,40,27159271.45,Frozen,St. James Theatre,1214017.9,1521151,100.08,352.5,12130,1684,0.9004,8,0
2019-03-03,40,27159271.45,Hamilton,Richard Rodgers Theatre,3085519.5,3030472,286.94,849,10753,1321,1.0175,8,0
2019-03-03,40,27159271.45,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1915060,1988464,147.58,296.5,12976,1622,1,8,0
2019-03-03,40,27159271.45,King Kong,Broadway Theatre,566244.88,1562880,63.54,347,8911,1738,0.6409,8,0
2019-03-03,40,27159271.45,King Lear,Cort Theatre,259023.5,339870,92.51,273,2800,1052,0.8872,0,3
2019-03-03,40,27159271.45,Kinky Boots,Al Hirschfeld Theatre,611290.3,1294256,83.9,249,7286,1424,0.6396,8,0
2019-03-03,40,27159271.45,"Kiss Me, Kate",Studio 54,640331.6,959920,83.7,350,7650,998,0.9582,0,8
2019-03-03,40,27159271.45,Mean Girls,August Wilson Theatre,935842.3,1328576,107.27,299.5,8724,1225,0.8902,8,0
2019-03-03,40,27159271.45,My Fair Lady,Vivian Beaumont Theater,646203,1396120,111.78,323,5781,1069,0.676,8,0
2019-03-03,40,27159271.45,Network,Belasco Theatre,1024594.47,954335,145.64,473,7035,1015,0.9901,7,0
2019-03-03,40,27159271.45,Pretty Woman: The Musical,Nederlander Theatre,654780.5,1365328,99.71,275,6567,1168,0.7028,8,0
2019-03-03,40,27159271.45,The Band's Visit,Ethel Barrymore Theatre,483801.44,1024568,71.58,247,6759,1039,0.8132,8,0
2019-03-03,40,27159271.45,The Book of Mormon,Eugene O'Neill Theatre,959383,1190502,112.2,477.5,8551,1047,1.0209,8,0
2019-03-03,40,27159271.45,The Cher Show,Neil Simon Theatre,782712,1491200,96.77,247,8088,1380,0.7326,8,0
2019-03-03,40,27159271.45,The Ferryman,Bernard B. Jacobs Theatre,522045.5,991944,81.53,297,6403,1019,0.7855,8,0
2019-03-03,40,27159271.45,The Lion King,Minskoff Theatre,1795460,2046888,137.12,225,13094,1696,0.9651,8,0
2019-03-03,40,27159271.45,The Phantom of the Opera,Majestic Theatre,645804.56,1347562,78.42,213,8235,1605,0.6414,8,0
2019-03-03,40,27159271.45,The Prom,Longacre Theatre,415934.65,1102800,71.59,297,5810,1045,0.695,8,0
2019-03-03,40,27159271.45,To Kill A Mockingbird,Sam S. Shubert Theatre,1598023.84,1386070,137.59,497,11614,1435,1.0117,8,0
2019-03-03,40,27159271.45,True West,American Airlines Theatre,532362.6,775280,100.07,350,5320,740,0.8986,8,0
2019-03-03,40,27159271.45,Waitress,Brooks Atkinson Theatre,485749,1019480,85.13,270,5706,1045,0.6825,8,0
2019-03-03,40,27159271.45,Wicked,Gershwin Theatre,1350938,1779845,102.92,240,13126,1807,0.908,8,0
2019-03-10,41,30252790.13,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,872597.4,1255146,94.51,297,9233,1424,0.9263,0,7
2019-03-10,41,30252790.13,Aladdin,New Amsterdam Theatre,1238638.3,1443632,91.96,215.5,13469,1727,0.9749,8,0
2019-03-10,41,30252790.13,Anastasia,Broadhurst Theatre,681937.9,1093588,90.94,297,7499,1143,0.8201,8,0
2019-03-10,41,30252790.13,Be More Chill,Lyceum Theatre,490671.5,909448,73.25,248,6699,889,0.9419,1,7
2019-03-10,41,30252790.13,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,617256,1106908,91.09,247,6776,1026,0.8255,8,0
2019-03-10,41,30252790.13,Chicago,Ambassador Theatre,558974.25,967724,80,187,6987,1080,0.8087,8,0
2019-03-10,41,30252790.13,Choir Boy,Samuel J. Friedman Theatre,361021.05,686712,76.76,249,4703,637,0.9229,8,0
2019-03-10,41,30252790.13,Come From Away,Gerald Schoenfeld Theatre,897757.1,1154784,105.47,297,8512,1046,1.0172,8,0
2019-03-10,41,30252790.13,Dear Evan Hansen,Music Box Theatre,1278661.4,1352224,160.19,348,7982,984,1.014,8,0
2019-03-10,41,30252790.13,Frozen,St. James Theatre,1360355.5,1695832,110.41,352.5,12321,1684,0.9146,8,0
2019-03-10,41,30252790.13,Hamilton,Richard Rodgers Theatre,3188375,3030472,296.48,849,10754,1321,1.0176,8,0
2019-03-10,41,30252790.13,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1974219,1988464,152.14,296.5,12976,1622,1,8,0
2019-03-10,41,30252790.13,King Kong,Broadway Theatre,666973.92,1562880,71.2,347,9367,1738,0.6737,8,0
2019-03-10,41,30252790.13,King Lear,Cort Theatre,554620,793030,89.82,273,6175,1052,0.8385,0,7
2019-03-10,41,30252790.13,Kinky Boots,Al Hirschfeld Theatre,762504.35,1294256,86.18,249,8848,1424,0.7767,8,0
2019-03-10,41,30252790.13,"Kiss Me, Kate",Studio 54,634354.15,959920,80.86,350,7845,998,0.9826,0,8
2019-03-10,41,30252790.13,Mean Girls,August Wilson Theatre,1133871.1,1328576,120.5,299.5,9410,1225,0.9602,8,0
2019-03-10,41,30252790.13,My Fair Lady,Vivian Beaumont Theater,759669.5,1396120,103.55,323,7336,1069,0.8578,8,0
2019-03-10,41,30252790.13,Network,Belasco Theatre,1060415.55,954335,148.41,473,7145,1015,1.0056,7,0
2019-03-10,41,30252790.13,Pretty Woman: The Musical,Nederlander Theatre,747169,1365328,106.62,275,7008,1168,0.75,8,0
2019-03-10,41,30252790.13,The Band's Visit,Ethel Barrymore Theatre,572572.76,1024568,75.39,247,7595,1039,0.9137,8,0
2019-03-10,41,30252790.13,The Book of Mormon,Eugene O'Neill Theatre,1019387.5,1190502,117.92,477.5,8645,1047,1.0321,8,0
2019-03-10,41,30252790.13,The Cher Show,Neil Simon Theatre,881234,1491200,98.32,247,8963,1380,0.8119,8,0
2019-03-10,41,30252790.13,The Ferryman,Bernard B. Jacobs Theatre,547359.3,991944,81.38,223,6726,1019,0.8251,8,0
2019-03-10,41,30252790.13,The Lion King,Minskoff Theatre,1743799.5,2063258,130.49,225,13363,1696,0.9849,8,0
2019-03-10,41,30252790.13,The Phantom of the Opera,Majestic Theatre,837646.6,1347562,87.17,213,9609,1605,0.7484,8,0
2019-03-10,41,30252790.13,The Prom,Longacre Theatre,477918.3,1102800,74.5,247,6415,1045,0.7673,8,0
2019-03-10,41,30252790.13,To Kill A Mockingbird,Sam S. Shubert Theatre,1617090,1386070,138.78,497,11652,1435,1.015,8,0
2019-03-10,41,30252790.13,True West,American Airlines Theatre,564358.2,775280,96.47,350,5850,740,0.9882,8,0
2019-03-10,41,30252790.13,Waitress,Brooks Atkinson Theatre,595463,1019480,90.32,270,6593,1045,0.7886,8,0
2019-03-10,41,30252790.13,Wicked,Gershwin Theatre,1555919,1779845,106.6,240,14596,1867,0.9775,8,0
2019-03-17,42,32944572.64,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,949780.6,1255146,96.82,247,9810,1424,0.9841,0,7
2019-03-17,42,32944572.64,Aladdin,New Amsterdam Theatre,1382225.1,1525024,100.65,227.5,13733,1727,0.994,8,0
2019-03-17,42,32944572.64,Anastasia,Broadhurst Theatre,837802.9,1093588,92.52,297,9055,1143,0.9903,8,0
2019-03-17,42,32944572.64,Be More Chill,Lyceum Theatre,770748.1,875480,115.57,248,6669,891,0.9356,8,0
2019-03-17,42,32944572.64,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,585129,1106908,85.4,247,6852,1026,0.8348,8,0
2019-03-17,42,32944572.64,Burn This,Hudson Theatre,279668.5,251032,148.13,325,1888,944,1,0,2
2019-03-17,42,32944572.64,Chicago,Ambassador Theatre,614657.33,967724,84.34,187,7288,1080,0.8435,8,0
2019-03-17,42,32944572.64,Come From Away,Gerald Schoenfeld Theatre,987847.8,1154784,115.63,297,8543,1046,1.0209,8,0
2019-03-17,42,32944572.64,Dear Evan Hansen,Music Box Theatre,1401222.9,1352224,175.35,348,7991,984,1.0151,8,0
2019-03-17,42,32944572.64,Frozen,St. James Theatre,1195378.5,1418364,93.24,199.5,12821,1684,0.9517,8,0
2019-03-17,42,32944572.64,Gary: A Sequel to Titus Andronicus,Booth Theatre,411940,770126,79.82,273,5161,770,0.9575,0,7
2019-03-17,42,32944572.64,Hamilton,Richard Rodgers Theatre,3196394,3030472,297.12,849,10758,1321,1.018,8,0
2019-03-17,42,32944572.64,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1948859,1988464,150.19,296.5,12976,1622,1,8,0
2019-03-17,42,32944572.64,Hillary and Clinton,John Golden Theatre,187364.5,308427,82.87,297,2261,787,0.9576,0,3
2019-03-17,42,32944572.64,King Kong,Broadway Theatre,741398.51,1562880,70.46,347,10522,1738,0.7568,8,0
2019-03-17,42,32944572.64,King Lear,Cort Theatre,558713.5,789733,89.51,273,6242,1049,0.8501,0,7
2019-03-17,42,32944572.64,Kinky Boots,Al Hirschfeld Theatre,852675.85,1294256,89.83,249,9492,1424,0.8332,8,0
2019-03-17,42,32944572.64,"Kiss Me, Kate",Studio 54,681659.3,997856,84.82,350,8037,998,1.0066,5,3
2019-03-17,42,32944572.64,Mean Girls,August Wilson Theatre,1238048.9,1328576,128.82,299.5,9611,1225,0.9807,8,0
2019-03-17,42,32944572.64,My Fair Lady,Vivian Beaumont Theater,784413,1396120,105.96,323,7403,1069,0.8656,8,0
2019-03-17,42,32944572.64,Network,Belasco Theatre,1060740,954335,147.1,473,7211,1015,1.0149,7,0
2019-03-17,42,32944572.64,Pretty Woman: The Musical,Nederlander Theatre,733521,1365328,101.12,275,7254,1168,0.7763,8,0
2019-03-17,42,32944572.64,The Band's Visit,Ethel Barrymore Theatre,652552,1024568,82.39,247,7920,1039,0.9528,8,0
2019-03-17,42,32944572.64,The Book of Mormon,Eugene O'Neill Theatre,1076621.5,1190502,123.47,477.5,8720,1047,1.0411,8,0
2019-03-17,42,32944572.64,The Cher Show,Neil Simon Theatre,805744,1491200,93.45,247,8622,1380,0.781,8,0
2019-03-17,42,32944572.64,The Ferryman,Bernard B. Jacobs Theatre,570339,965344,81.34,223,7012,1019,0.8602,8,0
2019-03-17,42,32944572.64,The Lion King,Minskoff Theatre,2024027,2222079,149.14,225,13571,1696,1.0002,8,0
2019-03-17,42,32944572.64,The Phantom of the Opera,Majestic Theatre,1037083.6,1347562,89.37,213,11604,1605,0.9037,8,0
2019-03-17,42,32944572.64,The Prom,Longacre Theatre,533391.75,1102800,77.06,247,6922,1045,0.828,8,0
2019-03-17,42,32944572.64,To Kill A Mockingbird,Sam S. Shubert Theatre,1511717,1302420,129.69,497,11656,1435,1.0153,8,0
2019-03-17,42,32944572.64,True West,American Airlines Theatre,638811.1,775280,107.17,350,5961,740,1.0069,8,0
2019-03-17,42,32944572.64,Waitress,Brooks Atkinson Theatre,613885,1019480,91.84,270,6684,1045,0.7995,8,0
2019-03-17,42,32944572.64,What the Constitution Means to Me,Helen Hayes Theater,243358.4,370825,84.03,197,2896,583,0.9935,0,5
2019-03-17,42,32944572.64,Wicked,Gershwin Theatre,1836854,1779845,119.29,240,15398,1926,0.9994,8,0
2019-03-24,43,34204242.15,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1102217.66,1444324,96.87,247,11378,1424,0.9988,4,4
2019-03-24,43,34204242.15,Aladdin,New Amsterdam Theatre,1421787,1574021,103.54,252.5,13732,1727,0.9939,8,0
2019-03-24,43,34204242.15,Anastasia,Broadhurst Theatre,920068.07,1093588,102.82,348,8948,1143,0.9786,8,0
2019-03-24,43,34204242.15,Be More Chill,Lyceum Theatre,719143.2,875480,109.59,248,6562,891,0.9206,8,0
2019-03-24,43,34204242.15,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,645420,1106908,90.22,247,7154,1026,0.8716,8,0
2019-03-24,43,34204242.15,Burn This,Hudson Theatre,850974.75,878612,128.78,325,6608,944,1,0,7
2019-03-24,43,34204242.15,Chicago,Ambassador Theatre,655088.2,967724,85.22,187,7687,1080,0.8897,8,0
2019-03-24,43,34204242.15,Come From Away,Gerald Schoenfeld Theatre,1039422.66,1154784,121.66,297,8544,1046,1.021,8,0
2019-03-24,43,34204242.15,Dear Evan Hansen,Music Box Theatre,1393377.05,1352224,174.61,348,7980,984,1.0137,8,0
2019-03-24,43,34204242.15,Frozen,St. James Theatre,1278877,1418364,96.87,199.5,13202,1684,0.98,8,0
2019-03-24,43,34204242.15,Gary: A Sequel to Titus Andronicus,Booth Theatre,392644,770126,76.32,273,5145,770,0.9545,0,7
2019-03-24,43,34204242.15,Hadestown,Walter Kerr Theatre,235393.5,213174,128.21,399,1836,918,1,0,2
2019-03-24,43,34204242.15,Hamilton,Richard Rodgers Theatre,2949405,2750670,274.67,849,10738,1321,1.0161,8,0
2019-03-24,43,34204242.15,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1365612.5,1491348,140.32,296.5,9732,1622,1,6,0
2019-03-24,43,34204242.15,Hillary and Clinton,John Golden Theatre,404880.5,716093,78.4,297,5164,787,0.9374,0,7
2019-03-24,43,34204242.15,King Kong,Broadway Theatre,802074.24,1562880,74.22,347,10807,1738,0.7773,8,0
2019-03-24,43,34204242.15,King Lear,Cort Theatre,541762.5,789733,89.19,273,6074,1049,0.8272,0,7
2019-03-24,43,34204242.15,Kinky Boots,Al Hirschfeld Theatre,945114.85,1294256,90.36,249,10459,1424,0.9181,8,0
2019-03-24,43,34204242.15,"Kiss Me, Kate",Studio 54,726010.6,997856,92.18,350,7876,998,0.9865,8,0
2019-03-24,43,34204242.15,Mean Girls,August Wilson Theatre,1256246.55,1328576,131.89,299.5,9525,1225,0.9719,8,0
2019-03-24,43,34204242.15,My Fair Lady,Vivian Beaumont Theater,770760.5,1396120,106.43,323,7242,1069,0.8468,8,0
2019-03-24,43,34204242.15,Network,Belasco Theatre,1027708.6,954335,143.8,373,7147,1015,1.0059,7,0
2019-03-24,43,34204242.15,Oklahoma!,Circle in the Square Theatre,487373,667932,108.91,249.5,4475,648,0.9866,0,7
2019-03-24,43,34204242.15,Pretty Woman: The Musical,Nederlander Theatre,766846,1365328,102.73,275,7465,1168,0.7989,8,0
2019-03-24,43,34204242.15,The Band's Visit,Ethel Barrymore Theatre,643357,1024568,83.06,247,7746,1039,0.9319,8,0
2019-03-24,43,34204242.15,The Book of Mormon,Eugene O'Neill Theatre,1084614.5,1190502,124.57,477.5,8707,1047,1.0395,8,0
2019-03-24,43,34204242.15,The Cher Show,Neil Simon Theatre,882908.7,1491200,97.58,247,9048,1380,0.8196,8,0
2019-03-24,43,34204242.15,The Ferryman,Bernard B. Jacobs Theatre,564472.37,965344,94.36,223,5982,1019,0.7338,8,0
2019-03-24,43,34204242.15,The Lion King,Minskoff Theatre,2128040,2340514,156.84,225,13568,1696,1,8,0
2019-03-24,43,34204242.15,The Phantom of the Opera,Majestic Theatre,1084648.5,1347562,89.04,213,12182,1605,0.9488,8,0
2019-03-24,43,34204242.15,The Prom,Longacre Theatre,573648.65,1102800,82.29,297,6971,1045,0.8339,8,0
2019-03-24,43,34204242.15,To Kill A Mockingbird,Sam S. Shubert Theatre,1507684.72,1222355,129.36,497,11655,1435,1.0152,8,0
2019-03-24,43,34204242.15,Waitress,Brooks Atkinson Theatre,712017.3,1019480,96.73,270,7361,1045,0.8805,8,0
2019-03-24,43,34204242.15,What the Constitution Means to Me,Helen Hayes Theater,387553.48,593320,84.54,197,4584,583,0.9828,0,8
2019-03-24,43,34204242.15,Wicked,Gershwin Theatre,1937089,1779845,125.88,240,15388,1926,0.9987,8,0
2019-03-31,44,36822964.51,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1330046.28,1444324,119.01,247,11176,1424,0.981,8,0
2019-03-31,44,36822964.51,Aladdin,New Amsterdam Theatre,1458901.5,1570637,106.09,227.5,13751,1727,0.9953,8,0
2019-03-31,44,36822964.51,Anastasia,Broadhurst Theatre,1012316.3,1093588,115.77,348,8744,1143,0.9563,8,0
2019-03-31,44,36822964.51,Be More Chill,Lyceum Theatre,713253.9,875480,110.67,248,6445,891,0.9042,8,0
2019-03-31,44,36822964.51,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,590930.5,1106908,92.77,247,6370,1026,0.7761,8,0
2019-03-31,44,36822964.51,Beetlejuice,Winter Garden Theatre,332008.36,361154,122.97,298,2700,1350,1,0,2
2019-03-31,44,36822964.51,Burn This,Hudson Theatre,913342.15,1004128,123.86,325,7374,944,0.9764,0,8
2019-03-31,44,36822964.51,Chicago,Ambassador Theatre,592228.4,967724,83.04,187,7132,1080,0.8255,8,0
2019-03-31,44,36822964.51,Come From Away,Gerald Schoenfeld Theatre,1023325.7,1154784,119.87,297,8537,1046,1.0202,8,0
2019-03-31,44,36822964.51,Dear Evan Hansen,Music Box Theatre,1379358.25,1352224,172.61,348,7991,984,1.0151,8,0
2019-03-31,44,36822964.51,Frozen,St. James Theatre,1356366,1418364,102.48,199.5,13235,1684,0.9824,8,0
2019-03-31,44,36822964.51,Gary: A Sequel to Titus Andronicus,Booth Theatre,433909,880144,73.48,273,5905,770,0.9586,0,8
2019-03-31,44,36822964.51,Hadestown,Walter Kerr Theatre,734908.05,852696,102.18,399,7192,918,0.9793,0,8
2019-03-31,44,36822964.51,Hamilton,Richard Rodgers Theatre,3237554,3030472,301,849,10756,1321,1.0178,8,0
2019-03-31,44,36822964.51,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1825771.5,1676876,140.7,296.5,12976,1622,1,8,0
2019-03-31,44,36822964.51,Hillary and Clinton,John Golden Theatre,434349.5,817712,73.33,297,5923,787,0.9408,0,8
2019-03-31,44,36822964.51,King Kong,Broadway Theatre,788044.47,1562880,74.85,347,10529,1738,0.7573,8,0
2019-03-31,44,36822964.51,King Lear,Cort Theatre,507528.5,789733,76.92,273,6598,1049,0.8985,0,7
2019-03-31,44,36822964.51,Kinky Boots,Al Hirschfeld Theatre,1041819.75,1294256,98.71,249,10554,1424,0.9264,8,0
2019-03-31,44,36822964.51,"Kiss Me, Kate",Studio 54,751825.9,997856,97.07,350,7745,998,0.9701,8,0
2019-03-31,44,36822964.51,Mean Girls,August Wilson Theatre,1300736.4,1328576,133.46,299.5,9746,1225,0.9945,8,0
2019-03-31,44,36822964.51,My Fair Lady,Vivian Beaumont Theater,747442.5,1396120,103.62,323,7213,1069,0.8434,8,0
2019-03-31,44,36822964.51,Network,Belasco Theatre,1045590.6,954335,146.91,373,7117,1015,1.0017,7,0
2019-03-31,44,36822964.51,Oklahoma!,Circle in the Square Theatre,537287,745936,102.18,249.5,5258,648,1.0143,0,8
2019-03-31,44,36822964.51,Pretty Woman: The Musical,Nederlander Theatre,766890.5,1365328,100.97,275,7595,1168,0.8128,8,0
2019-03-31,44,36822964.51,The Band's Visit,Ethel Barrymore Theatre,665646,1024568,88.58,247,7515,1039,0.9041,8,0
2019-03-31,44,36822964.51,The Book of Mormon,Eugene O'Neill Theatre,1057791.6,1190502,122.69,477.5,8622,1047,1.0294,8,0
2019-03-31,44,36822964.51,The Cher Show,Neil Simon Theatre,872977,1491200,101.38,247,8611,1380,0.78,8,0
2019-03-31,44,36822964.51,The Ferryman,Bernard B. Jacobs Theatre,571280.5,965344,94.6,223,6039,1019,0.7408,8,0
2019-03-31,44,36822964.51,The Lion King,Minskoff Theatre,2158754,2293027,159.11,225,13568,1696,1,8,0
2019-03-31,44,36822964.51,The Phantom of the Opera,Majestic Theatre,1068680.48,1347562,88.51,213,12074,1605,0.9403,8,0
